news_text,d_pol,doc_id,company_name,positive,negative,neutral,sents,s_pol,terms_neg,terms_pos
"New Delhi, Jul 4 () After raising billions of dollars from the likes of Facebook and Intel for its digital business, billionaire Mukesh Ambani's Reliance Industries has launched JioMeet video conferencing app with unlimited free calling that is being seen as rate war on rival Zoom. The JioMeet video conferencing app is available across Android, iOS, Windows, macOS and web since Thursday evening after beta testing. According to the company website, JioMeet supports HD audio and video call quality with up to 100 participants and offers features like screen sharing, meeting schedule feature and more. Advertisement But unlike Zoom, it does not impose a 40-minute time limit. Calls can go on as long as 24 hours, and all meetings are encrypted and password-protected, the company said.Based on USD 15 per month charge for meetings of more than 40 minutes on Zoom (USD 180 on annual basis), JioMeet is providing the same functionality and more free of cost, translating into Rs 13,500 savings for a host per year, company sources said. According to app features listed on Google Play Store, JioMeet offers easy sign up with either mobile number or e-mail ID and allows creation of instant meeting. Advertisement The meeting in HD audio and video quality can be scheduled in advance and details shared with invitees, it said, adding JioMeet allows unlimited meetings per day with each meeting going uninterrupted for up to 24 hours. Each meeting is password protected and the host can enable 'Waiting Room' to ensure no participant joins without permission. It also allows creation of groups and starting calling/chatting on a single click. Advertisement Other features include 'Safe Driving Mode' while driving, multi-device login support for up to five devices and seamless switching from one device to other while on call. The app, which has already seen more than 5 lakh downloads on the Google Play Store and iOS, comes amid the government imposing a ban on 59 popular Chinese apps including TikTok on grounds that they threatened national security and data privacy. The app was launched a day before Reliance announced fund raising from stake sale in Jio Platforms which has now totalled Rs 1.17 lakh crore from 11 investors, ranging from Facebook to Intel Capital. Company sources said no restriction on time limit on JioMeet means teachers will not be required to cut short their classes as they are forced to do on Zoom. Also, the app allows national and international seminars as well as hosting of cultural and social events. Advertisement Unlike Zoom where users cannot expand a participant's video, JioMeet meetings users can expand any participant's video or shared screen's video by a double tap. Also, JioMeet has two advanced meeting settings over and above Zoom options. First, it allows participants only from the host's organisation. If enabled, only users from the host's organsation can join that meeting, eliminating potential snoops from other IDs. Secondly, it does not allow guest users -- if enabled, every user will be required to sign up before joining the meeting hence restricting anonymous users from joining the call. Advertisement Unlike Zoom, JioMeet users can switch from one device to another without dropping out of the call. Zoom allows sign up only with e-mail ID while JioMeet allows sign up with e-mail and mobile number.Inside the call, Zoom shows four participants at a time on a single mobile screen (for others, users need to scroll through multiple pages). JioMeet allows nine active participants on a single mobile screen. ANZ ABM ABM
",Positive,28463,Reliance Industries,[0.44],[0.06],[0.13],After raising billions of dollars from the likes  of Facebook and Intel for its digital business billionaire Mukesh Ambanis Reliance Industries has launched JioMeet video conferencing app with unlimited free  calling that is being seen as rate war on rival  Zoom,Positive,['rival'],"['likes', 'free']"
,,28463,Reliance Industries,,,,According to the company website JioMeet supports HD audio and video call quality with up to 100 participants and offers features like  screen sharing meeting schedule feature and more,Positive,[],['like']
,,28463,Reliance Industries,,,,But unlike Zoom it does not impose  a 40-minute time limit,Positive,[],['impose']
,,28463,Reliance Industries,,,,Based on USD 15 per month charge for meetings of more than 40 minutes on Zoom USD 180 on annual basis JioMeet is providing the same functionality and more free  of cost translating into Rs 13500 savings  for a host per year company sources said,Positive,[],"['free', 'savings']"
,,28463,Reliance Industries,,,,According to app features listed on Google Play Store JioMeet offers easy  sign up with either mobile number or e-mail ID and allows creation of instant meeting,Positive,[],['easy']
,,28463,Reliance Industries,,,,Each meeting is password protected and the host can enable  Waiting Room to ensure  no participant joins without permission,Positive,[],"['enable', 'ensure']"
,,28463,Reliance Industries,,,,Advertisement Other features include Safe  Driving Mode while driving multi-device login support for up to five devices and seamless switching from one device to other while on call,Positive,[],['Safe']
,,28463,Reliance Industries,,,,The app which has already seen more than 5 lakh downloads on the Google Play Store and iOS comes amid the government imposing  a ban on 59 popular  Chinese apps including TikTok on grounds that they threatened national security and data privacy,Negative,['imposing'],['popular']
,,28463,Reliance Industries,,,,Company sources said no restriction  on time limit on JioMeet means teachers will not be required to cut short their classes as they are forced  to do on Zoom,Positive,[],"['restriction', 'forced']"
,,28463,Reliance Industries,,,,Also JioMeet has two advanced  meeting settings over and above Zoom options,Positive,[],['advanced']
,,28463,Reliance Industries,,,,If enabled only users from the hosts organsation can join that meeting eliminating potential  snoops from other IDs,Positive,[],['potential']
,,28463,Reliance Industries,,,,JioMeet allows nine active  participants on a single mobile screen,Positive,[],['active']
"Ralf Thomas told Saturday's edition of the newspaper that the company's financial third quarter, which runs April to June, ""will be a big challenge for us, as for most other market participants as well"" due to the coronavirus crisis. ""However, it will not be a bottomless fall,"" he said, adding that the business volume of short-cycle activities had likely contracted by between 10% and 20% in the period. Thomas had said in May he expected a 5% drop in revenue in the financial year ending in September, after guiding for moderate sales growth before the virus outbreak. He did not rule out moves to cut capacity in some business areas, but left open where this could be. He said activity in 2021 would not reach 2019's level across all businesses or regions, but said Siemens had a competitive advantage over rivals in some areas, without offering details. (Reporting by Vera Eckert and Alexander Huebner; Editing by Edmund Blair)
",Negative,28464,Siemens AG,[0.333],[0.5],[0.083],Ralf Thomas told Saturdays edition of the newspaper that the companys financial third quarter which runs April to June will be a big challenge for us as for most other market participants as well due to the coronavirus crisis  ,Negative,['crisis'],[]
,,28464,Siemens AG,,,,However it will not be a bottomless fall  he said adding that the business volume of short-cycle activities had likely contracted by between 10% and 20% in the period,Positive,[],['fall']
,,28464,Siemens AG,,,,Thomas had said in May he expected a 5% drop in revenue in the financial year ending in September after guiding for moderate sales growth  before the virus outbreak ,Negative,['outbreak'],['growth']
,,28464,Siemens AG,,,,He said activity in 2021 would not reach 2019s level across all businesses or regions but said Siemens had a competitive advantage  over rivals in some areas without offering details,Positive,[],['advantage']
"FRANKFURT: German engineering company Siemens saw the volume of business contract by as much as 20% in the three months to June and activity in 2021 would stay below 2019 levels, the chief financial officer told Boersenzeitung (BoeZ). Ralf Thomas told Saturday's edition of the newspaper that the company's financial third quarter, which runs April to June, ""will be a big challenge for us, as for most other market participants as well"" due to the coronavirus crisis. ""However, it will not be a bottomless fall,"" he said, adding that the business volume of short-cycle activities had likely contracted by between 10% and 20% in the period. Thomas had said in May he expected a 5% drop in revenue in the financial year ending in September, after guiding for moderate sales growth before the virus outbreak. He did not rule out moves to cut capacity in some business areas, but left open where this could be. He said activity in 2021 would not reach 2019's level across all businesses or regions, but said Siemens had a competitive advantage over rivals in some areas, without offering details.
",Negative,28465,Siemens AG,[0.286],[0.429],[0.107],Ralf Thomas told Saturdays edition of the newspaper that the companys financial third quarter which runs April to June will be a big challenge for us as for most other market participants as well due to the coronavirus crisis  ,Negative,['crisis'],[]
,,28465,Siemens AG,,,,However it will not be a bottomless fall  he said adding that the business volume of short-cycle activities had likely contracted by between 10% and 20% in the period,Positive,[],['fall']
,,28465,Siemens AG,,,,Thomas had said in May he expected a 5% drop in revenue in the financial year ending in September after guiding for moderate sales growth  before the virus outbreak ,Negative,['outbreak'],['growth']
